,Sold Price,lat,lon,X,Y
R2195570,1258888.0,49.2921413,-123.1320797,1020.3271476363092,2287.902332667082
R2195618,750000.0,49.2838523,-123.13259529999999,982.9260089031281,1366.2075857105826
R2196109,515000.0,49.2786404,-123.11000020000002,2621.953297135383,786.6707475319129
R2196099,1085000.0,49.277006899999996,-123.128656,1268.6791233622544,605.0338348575744
R2195886,622000.0,49.284760399999996,-123.1310205,1097.1605187520788,1467.1836985961324
R2195697,921000.0,49.2735948,-123.11736200000001,2087.935253819866,225.6256256538452
R2195674,858001.0,49.2739532,-123.1287006,1265.4438813386432,265.47788736361093
R2195304,998000.0,49.28676919999999,-123.1413041,351.19785333905986,1690.5520672387875
R2195458,979000.0,49.287684999999996,-123.12559740000002,1490.54708870757,1792.384381060815
R2195942,710000.0,49.27889879999999,-123.11524920000001,2241.1957773223485,815.4035165760636
R2195171,602000.0,49.27764759999999,-123.12305390000002,1675.0501848490294,676.2764243577489
R2195195,645000.0,49.2861945,-123.13349850000002,917.408730963514,1626.6483428975873
R2194979,880000.0,49.2732654,-123.12759650000001,1345.5342561954128,188.99801681732114
R2195384,445000.0,49.2852685,-123.13607979999999,730.1636584001478,1523.6818408247525
R2194951,2200000.0,49.27387299999999,-123.1194213,1938.555569966482,256.560054245214
R2195351,745000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2195300,678000.0,49.2872225,-123.1259289,1466.5003907054047,1740.9567274879746
R2196233,950000.0,49.276672399999995,-123.11659070000002,2143.884629897401,567.8391318948568
R2195893,849900.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2195778,1110000.0,49.2804843,-123.1169885,2115.0285922945964,991.7030727715072
R2195688,1130000.0,49.2760599,-123.12630259999999,1439.3925444208,499.7322393255689
R2195014,565000.0,49.279782,-123.106388,2883.9788854528765,913.6108757889916
R2195206,550000.0,49.2820835,-123.13765479999999,615.9146407382302,1169.5259994616115
R2195394,872000.0,49.288218,-123.12425139999999,1588.1846618985028,1851.651276962847
R2195070,643000.0,49.2779939,-123.11554699999999,2219.593645603069,714.783227455984
R2194888,753000.0,49.28168059999999,-123.1241123,1598.2748449820351,1124.7255635152244
R2194558,1190000.0,49.27494229999999,-123.11725890000001,2095.414030785824,375.4607893067525
R2195934,1100000.0,49.2792068,-123.1176206,2069.1766532070774,849.6515539830293
R2194796,1375000.0,49.288933,-123.12631270000001,1438.659899924727,1931.1556495136595
R2194661,1150000.0,49.2749289,-123.1325335,987.4089227388129,373.970777290475
R2194659,575000.0,49.2780075,-123.1315048,1062.0298525595815,716.2954784586404
R2194563,499000.0,49.2767332,-123.1282659,1296.97661021325,574.599783435633
R2194391,935000.0,49.2741295,-123.1128257,2416.9941864041957,285.08155293101163
R2194573,873000.0,49.2782434,-123.1209497,1827.686872446506,742.5263616540745
R2194180,1350000.0,49.2796203,-123.12615079999999,1450.4039735514514,895.6306561506111
R2193995,999999.0,49.2819508,-123.123077,1673.374532591541,1154.7704326956825
R2194194,754000.0,49.2795653,-123.1197933,1911.571040080757,889.5149351855894
R2194449,720000.0,49.28168059999999,-123.1241123,1598.2748449820351,1124.7255635152244
R2194080,560000.0,49.2771532,-123.12972279999998,1191.2944554011594,621.3016526261597
R2193494,675000.0,49.2759364,-123.1314358,1067.035047618781,485.9996658848735
R2193819,902000.0,49.2875878,-123.126725,1408.7520459694401,1781.576234191073
R2193803,550000.0,49.277581500000004,-123.1304686,1137.1948253222845,668.9264397083506
R2193231,800000.0,49.2895949,-123.1268232,1401.628710391278,2004.7555714593834
R2193531,775000.0,49.274080600000005,-123.1273946,1360.1798921743105,279.6441210185474
R2193093,1398800.0,49.2757877,-123.1265906,1418.5012954760819,469.4649802931731
R2193278,675000.0,49.2801011,-123.12652,1423.6225530297395,949.093176881914
R2193020,735000.0,49.274896500000004,-123.1132801,2384.032438070891,370.3680616677543
R2193171,853000.0,49.27926,-123.1067054,2860.9549881793214,855.5671240809121
R2193537,650000.0,49.2868479,-123.135071,803.3410609502824,1699.3031079668485
R2193338,638000.0,49.278918100000006,-123.122014,1750.4835521310042,817.54957866168
R2192881,710000.0,49.2879175,-123.13913070000001,508.8542438056102,1818.2372015059802
R2193199,609000.0,49.2893935,-123.12581170000001,1475.0019683999728,1982.3609132337722
R2192855,724800.0,49.274896500000004,-123.1132801,2384.032438070891,370.3680616677543
R2193651,562000.0,49.2830217,-123.1080219,2765.4573172257706,1273.8490796395613
R2193415,2100000.0,49.2929533,-123.1320074,1025.5717215898774,2378.192613102838
R2193333,550000.0,49.2861945,-123.13349850000002,917.408730963514,1626.6483428975873
R2192857,720000.0,49.288933,-123.12631270000001,1438.659899924727,1931.1556495136595
R2192737,750000.0,49.2797553,-123.11788490000002,2050.004579955656,910.6419712476508
R2192328,1600000.0,49.288678000000004,-123.12514309999999,1523.5015831374837,1902.800943219778
R2192764,983000.0,49.2781262,-123.11061240000001,2577.5448853184976,729.4943162515254
R2192041,810000.0,49.2737016,-123.1281723,1303.7662661199743,237.5012438199984
R2192019,829000.0,49.2781145,-123.1194851,1933.9275780124672,728.1933356095924
R2192298,529000.0,49.2787319,-123.13036909999998,1144.412461677516,796.8450833194851
R2192188,570000.0,49.275580299999994,-123.12802279999998,1314.6108554169684,446.4031525062186
R2192221,420000.0,49.2774071,-123.1336872,903.720610563122,649.534044500883
R2192257,2450000.0,49.2914286,-123.128949,1247.4251791242878,2208.6537084481706
R2192201,795000.0,49.2792068,-123.1176206,2069.1766532070774,849.6515539830293
R2192369,838000.0,49.2832675,-123.116417,2156.4846644180475,1301.1807926089996
R2192235,683800.0,49.278682,-123.1205503,1856.6589725437684,791.2964564806571
R2192676,584000.0,49.2792146,-123.1214703,1789.9230384180146,850.5188744115113
R2191858,950000.0,49.282532700000004,-123.13935990000002,492.2282915206277,1219.4747605109687
R2191828,960000.0,49.27858459999999,-123.1107545,2567.237085059016,780.466070623746
R2191884,685000.0,49.2827686,-123.10718700000001,2826.0201774443535,1245.7056437056128
R2191332,1220000.0,49.2761771,-123.1287753,1260.0252136439035,512.7642847281181
R2191016,575000.0,49.280731900000006,-123.136472,701.7138395253693,1019.2349366096645
R2191443,699000.0,49.2773389,-123.1216246,1778.730261639708,641.9505505035926
R2191083,498000.0,49.2768552,-123.1252236,1517.66218890072,588.1655644859925
R2191922,888000.0,49.2830217,-123.1080219,2765.4573172257706,1273.8490796395613
R2191304,1700000.0,49.2761771,-123.1287753,1260.0252136439035,512.7642847281181
R2191928,539000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2191331,1560000.0,49.288919899999996,-123.12298659999999,1679.9320635103802,1929.698995974185
R2192461,1100000.0,49.2741473,-123.1188092,1982.9567278779145,287.06082262550217
R2190945,515000.0,49.27683579999999,-123.13020729999998,1156.149281396726,586.0083829083718
R2190982,1000000.0,49.27603870000001,-123.13445420000001,848.0831524375747,497.37490688159943
R2190584,380000.0,49.2849929,-123.13986100000001,455.87896913992904,1493.0365190412977
R2191018,810000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2191061,655000.0,49.2785351,-123.1198007,1911.034251045306,774.9619217560955
R2191025,900000.0,49.2773389,-123.1216246,1778.730261639708,641.9505505035926
R2191179,635000.0,49.2827686,-123.10718700000001,2826.0201774443535,1245.7056437056128
R2190843,638500.0,49.28729200000001,-123.1238855,1614.7267035248153,1748.6847748908024
R2190580,702000.0,49.2751294,-123.1257138,1482.1035422607463,396.2653600825168
R2190638,1840000.0,49.273320399999996,-123.13017990000002,1158.1368516062018,195.11373778234284
R2190749,435000.0,49.2753902,-123.13316499999999,941.6005070860713,425.2649969513628
R2190771,980000.0,49.2761941,-123.1157455,2205.194642423993,514.6545984810435
R2191031,830000.0,49.277974799999996,-123.1169051,2121.0783498018563,712.6594043567466
R2189781,720000.0,49.277791799999996,-123.12666840000001,1412.8577566978784,692.310732780812
R2190274,1428000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2190399,1750000.0,49.276776,-123.1343457,855.9536403216842,579.3589262955396
R2189800,1360000.0,49.27494229999999,-123.11725890000001,2095.414030785824,375.4607893067525
R2189623,1570000.0,49.2744365,-123.1278966,1323.7652846404146,319.21839541082346
R2189499,1470000.0,49.2744365,-123.1278966,1323.7652846404146,319.21839541082346
R2189662,483000.0,49.2813233,-123.1241015,1599.0582668173074,1084.995616226197
R2189473,730000.0,49.28059709999999,-123.11744679999998,2081.7839416331763,1004.2458604958433
R2189650,645000.0,49.277333500000005,-123.1323385,1001.5540392105535,641.3500979005959
R2188905,2125000.0,49.2861854,-123.14079299999999,388.272566309348,1625.6364690651483
R2188308,2249000.0,49.288678000000004,-123.12514309999999,1523.5015831374837,1902.800943219778
R2188247,620500.0,49.2910019,-123.1373549,637.6691044812923,2161.20683324832
R2188053,830000.0,49.2788861,-123.1079385,2771.507074732,813.9913410085568
R2187819,2100000.0,49.282988700000004,-123.1347521,826.4737668118122,1270.1796470608642
R2187833,900000.0,49.2794125,-123.119698,1918.4840123873919,872.5243503940592
R2187862,1250000.0,49.2895195,-123.1281758,1303.5123794147003,1996.3714739903774
R2187942,940000.0,49.27378289999999,-123.1257976,1476.0247691306447,246.54139135518326
R2187799,1848000.0,49.2756708,-123.1334956,917.6190942350414,456.46629336821707
R2187034,920000.0,49.282532700000004,-123.13935990000002,492.2282915206277,1219.4747605109687
R2186833,768000.0,49.2779282,-123.11874209999999,1987.8240987262982,707.4777207753931
R2187303,875000.0,49.2732654,-123.12759650000001,1345.5342561954128,188.99801681732114
R2186917,650000.0,49.2751294,-123.1257138,1482.1035422607463,396.2653600825168
R2189851,1500000.0,49.276877,-123.120883,1832.5252276699864,590.5896138867284
R2186341,1550000.0,49.2784446,-123.13082320000001,1111.4724750595383,764.8987808948871
R2187576,625000.0,49.282532700000004,-123.13935990000002,492.2282915206277,1219.4747605109687
R2186632,1035000.0,49.2883076,-123.1253203,1510.6476619115633,1861.614342390486
R2187337,812500.0,49.27537419999999,-123.1247537,1551.7482926461876,423.4858781240111
R2187867,1080000.0,49.2741295,-123.1128257,2416.9941864041957,285.08155293101163
R2186594,1710000.0,49.2794125,-123.119698,1918.4840123873919,872.5243503940592
R2185943,470000.0,49.27949659999999,-123.13472320000001,828.5701456113243,881.8758437235367
R2185713,655000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2185088,820000.0,49.2791479,-123.1099791,2623.483871277633,843.1021728037665
R2185696,590000.0,49.277586299999996,-123.1288892,1251.763014842673,669.4601753553709
R2185826,880880.0,49.2761771,-123.1287753,1260.0252136439035,512.7642847281181
R2187446,708000.0,49.2792146,-123.1214703,1789.9230384180146,850.5188744115113
R2185143,1575000.0,49.2785351,-123.1198007,1911.034251045306,774.9619217560955
R2185337,789000.0,49.2749131,-123.13102679999999,1096.7035226827918,372.21389744950216
R2185499,838000.0,49.287063,-123.1269742,1390.67531250734,1723.2211366887007
R2184185,710000.0,49.2784466,-123.12958859999999,1201.0291970958651,765.1211707484049
R2185240,2450000.0,49.2749555,-123.1242173,1590.6582438042303,376.92856233902137
R2183974,819000.0,49.2746419,-123.11231090000001,2454.337293890663,342.0578333434701
R2183897,580000.0,49.2768552,-123.1252236,1517.66218890072,588.1655644859925
R2184389,1050000.0,49.282135499999995,-123.10636240000001,2885.83588535802,1175.3081356467517
R2184094,900000.0,49.2732654,-123.12759650000001,1345.5342561954128,188.99801681732114
R2184855,1099000.0,49.28059709999999,-123.11744679999998,2081.7839416331763,1004.2458604958433
R2183886,480000.0,49.288139799999996,-123.1275746,1347.122861584377,1842.955833698758
R2183262,1300000.0,49.2897203,-123.1223188,1728.3736469980847,2018.6994152608022
R2183510,2198000.0,49.27228179999999,-123.1201794,1883.5637094653912,79.62668696839052
R2183061,749000.0,49.2861412,-123.1157307,2206.268220494895,1620.7216533077
R2183395,675000.0,49.28059709999999,-123.11744679999998,2081.7839416331763,1004.2458604958433
R2182015,315000.0,49.283336799999994,-123.14039469999999,417.1648734425082,1308.8866010246581
R2182898,1150000.0,49.2921413,-123.1320797,1020.3271476363092,2287.902332667082
R2181736,996000.0,49.27634519999999,-123.1173369,2089.7559841977463,531.4561518958591
R2181127,1330000.0,49.2754693,-123.13136850000001,1071.91692627807,434.0605156490213
R2181149,968000.0,49.2761771,-123.1287753,1260.0252136439035,512.7642847281181
R2180703,825000.0,49.2734085,-123.12929240000001,1222.5152663206861,204.91001082043607
R2179828,900000.0,49.2750867,-123.13365870000001,905.7879737387619,391.5173367154045
R2178972,490000.0,49.2826264,-123.10623400000001,2895.1499005117325,1229.8937251368575
R2179435,1308000.0,49.2735969,-123.1245034,1569.90481907239,225.85913500015732
R2179932,690000.0,49.288933,-123.12631270000001,1438.659899924727,1931.1556495136595
R2178612,1300000.0,49.283755600000006,-123.1186196,1996.7101334325343,1355.4550363048124
R2179046,500000.0,49.2800848,-123.13675559999999,681.1417624411838,947.2806995769693
R2176847,775000.0,49.2832675,-123.116417,2156.4846644180475,1301.1807926089996
R2177091,1300000.0,49.2830217,-123.1080219,2765.4573172257706,1273.8490796395613
R2175467,1559000.0,49.2918434,-123.13061529999999,1126.5533453923958,2254.7773640197092
R2173968,480000.0,49.27877669999999,-123.1117008,2498.593373685827,801.8266160321194
R2174447,950000.0,49.288970899999995,-123.1237606,1623.786831973254,1935.3699372329613
R2173085,839000.0,49.277974799999996,-123.1169051,2121.0783498018563,712.6594043567466
R2172816,730000.0,49.2879175,-123.13913070000001,508.8542438056102,1818.2372015059802
R2172938,1190000.0,49.2779843,-123.1194565,1936.0021950956213,713.7157561603632
R2171705,583000.0,49.28861999999999,-123.1268314,1401.0338901091134,1896.3516374725043
R2171332,507000.0,49.2889719,-123.12753149999999,1350.2492950210444,1935.4811321601153
R2169076,1043000.0,49.2782628,-123.1209208,1829.7832512470488,744.6835432309052
R2169542,1628000.0,49.28309549999999,-123.1413669,346.6424004447254,1282.0552652246472
R2169861,725000.0,49.2790765,-123.12769440000001,1338.4326823356703,835.1628550417958
R2164010,1790000.0,49.291402399999996,-123.12985829999998,1181.4654129293845,2205.7404013692217
R2162083,1250000.0,49.275028799999994,-123.13282790000001,966.0534238172934,385.0791504617155
R2161315,1102500.0,49.2776788,-123.1171219,2105.3518818466046,679.7457060700971
R2160061,783000.0,49.28861999999999,-123.1268314,1401.0338901091134,1896.3516374725043
R2154224,990000.0,49.2751885,-123.11374860000001,2350.047889006915,402.83698024736833
R2148746,815000.0,49.2749131,-123.13102679999999,1096.7035226827918,372.21389744950216
R2140958,1880000.0,49.2749131,-123.13102679999999,1096.7035226827918,372.21389744950216
R2133962,1550000.0,49.2749131,-123.13102679999999,1096.7035226827918,372.21389744950216
R2128128,1760000.0,49.283755600000006,-123.1186196,1996.7101334325343,1355.4550363048124
R2251701,901000.0,49.2732654,-123.12759650000001,1345.5342561954128,188.99801681732114
R2251408,1503888.0,49.288788000000004,-123.12561170000001,1489.5097801670238,1915.0323851506114
R2251454,745000.0,49.27387299999999,-123.1194213,1938.555569966482,256.560054245214
R2251298,990000.0,49.2794125,-123.119698,1918.4840123873919,872.5243503940592
R2251300,612000.0,49.29316310000001,-123.13534080000001,783.7700228762876,2401.521308713698
R2250796,747000.0,49.2832675,-123.116417,2156.4846644180475,1301.1807926089996
R2250707,551000.0,49.2772308,-123.12467009999999,1557.8125579653838,629.9303789334824
R2250358,611000.0,49.2869032,-123.1311193,1089.99365974017,1705.4521874102536
R2250260,690000.0,49.28729200000001,-123.1238855,1614.7267035248153,1748.6847748908024
R2250016,2488800.0,49.2730999,-123.1307301,1118.2258614379684,170.59525645749403
R2249843,662000.0,49.2779282,-123.11874209999999,1987.8240987262982,707.4777207753931
R2249650,1940000.0,49.27537419999999,-123.1247537,1551.7482926461876,423.4858781240111
R2249817,611000.0,49.2760599,-123.12630259999999,1439.3925444208,499.7322393255689
R2249660,650000.0,49.2760599,-123.12630259999999,1439.3925444208,499.7322393255689
R2249149,580000.0,49.2786404,-123.11000020000002,2621.953297135383,786.6707475319129
R2249866,671000.0,49.279728999999996,-123.1258703,1470.7511795532043,907.7175446766976
R2249295,550000.0,49.27949659999999,-123.13472320000001,828.5701456113243,881.8758437235367
R2249226,690000.0,49.288139799999996,-123.1275746,1347.122861584377,1842.955833698758
R2249231,840000.0,49.2895949,-123.1268232,1401.628710391278,2004.7555714593834
R2248629,635000.0,49.2794324,-123.1313423,1073.8174496200525,874.7371294340718
R2248575,340000.0,49.281470500000005,-123.1356081,764.3803324509786,1101.3635094291417
R2249176,918000.0,49.28032140000001,-123.1192304,1952.4032762971403,973.5894192227543
R2249684,948000.0,49.2756765,-123.1179733,2043.5921271561779,457.100104450387
R2248667,805000.0,49.2771532,-123.12972279999998,1191.2944554011594,621.3016526261597
R2248528,1260000.0,49.274212799999994,-123.12211629999999,1743.0628064127907,294.3440903197142
R2248574,776000.0,49.2777153,-123.1179345,2046.4066426387963,683.8043208926475
R2248536,1380000.0,49.2757826,-123.1338545,891.5848260203077,468.89788616697945
R2248527,1288000.0,49.276877,-123.120883,1832.5252276699864,590.5896138867284
R2248594,1400000.0,49.274212799999994,-123.12211629999999,1743.0628064127907,294.3440903197142
R2250011,755000.0,49.274896500000004,-123.1132801,2384.032438070891,370.3680616677543
R2248802,755000.0,49.2879175,-123.13913070000001,508.8542438056102,1818.2372015059802
R2248788,647000.0,49.279855100000006,-123.1056374,2938.4267030120327,921.7392249276771
R2248800,940000.0,49.2783131,-123.1170413,2111.1985299888206,750.2766480409109
R2249099,888000.0,49.2756765,-123.1179733,2043.5921271561779,457.100104450387
R2249432,1730000.0,49.2737016,-123.1281723,1303.7662661199743,237.5012438199984
R2248561,638000.0,49.27709230000001,-123.13060759999999,1127.1118961452357,614.5298815941694
R2248997,1150000.0,49.2761941,-123.1157455,2205.194642423993,514.6545984810435
R2249751,630000.0,49.2786404,-123.11000020000002,2621.953297135383,786.6707475319129
R2248452,800000.0,49.287684999999996,-123.12559740000002,1490.54708870757,1792.384381060815
R2248749,730000.0,49.2768552,-123.1252236,1517.66218890072,588.1655644859925
R2248970,645000.0,49.2792146,-123.1214703,1789.9230384180146,850.5188744115113
R2248305,670000.0,49.2774937,-123.1273488,1363.5021810695382,659.1635251486405
R2248317,998800.0,49.27858459999999,-123.1107545,2567.237085059016,780.466070623746
R2248327,685000.0,49.2790765,-123.12769440000001,1338.4326823356703,835.1628550417958
R2248315,515000.0,49.2774071,-123.1336872,903.720610563122,649.534044500883
R2248003,551000.0,49.287684999999996,-123.12559740000002,1490.54708870757,1792.384381060815
R2247977,1385000.0,49.283755600000006,-123.1186196,1996.7101334325343,1355.4550363048124
R2248127,1238000.0,49.2801011,-123.12652,1423.6225530297395,949.093176881914
R2247642,625000.0,49.2791928,-123.1255773,1492.005123791171,848.0948250099854
R2247744,687000.0,49.28861999999999,-123.1268314,1401.0338901091134,1896.3516374725043
R2247414,757000.0,49.2774739,-123.12240159999999,1722.3674129276637,656.9618656006322
R2247607,2280000.0,49.284197999999996,-123.107836,2778.9423282621497,1404.6476718512615
R2247675,1090000.0,49.276877,-123.120883,1832.5252276699864,590.5896138867284
R2247370,710000.0,49.28861999999999,-123.1268314,1401.0338901091134,1896.3516374725043
R2247214,1510000.0,49.2867514,-123.1265628,1420.5178813114915,1688.5727975458772
R2247606,1750000.0,49.2726784,-123.1277632,1333.4419950884067,123.7265948766314
R2246943,637000.0,49.28032140000001,-123.1192304,1952.4032762971403,973.5894192227543
R2247668,828000.0,49.27378289999999,-123.1257976,1476.0247691306447,246.54139135518326
R2247308,752500.0,49.288139799999996,-123.1275746,1347.122861584377,1842.955833698758
R2247810,648000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2246712,996000.0,49.2783131,-123.1170413,2111.1985299888206,750.2766480409109
R2247692,1049900.0,49.2785529,-123.11504009999999,2256.3636945257917,776.9411914505861
R2247099,1428888.0,49.2921413,-123.1320797,1020.3271476363092,2287.902332667082
R2247128,449444.0,49.291900399999996,-123.1399327,450.6779186221691,2261.1154748382487
R2246738,715000.0,49.280731900000006,-123.136472,701.7138395253693,1019.2349366096645
R2246691,750000.0,49.2776554,-123.12115039999999,1813.128283339225,677.143744787021
R2246632,742000.0,49.27494229999999,-123.11725890000001,2095.414030785824,375.4607893067525
R2247144,900000.0,49.2751294,-123.1257138,1482.1035422607463,396.2653600825168
R2246610,1275000.0,49.2753849,-123.12533710000001,1509.429005722331,424.6756638403704
R2247457,2200000.0,49.288218,-123.12425139999999,1588.1846618985028,1851.651276962847
R2246399,552000.0,49.2761649,-123.12355330000001,1638.8241788682415,511.4077066230031
R2246532,743800.0,49.2795653,-123.1197933,1911.571040080757,889.5149351855894
R2246941,1131000.0,49.276877,-123.120883,1832.5252276699864,590.5896138867284
R2246531,578000.0,49.281183399999996,-123.12537659999998,1506.5637129005136,1069.4394459885525
R2246660,860000.0,49.2780075,-123.1315048,1062.0298525595815,716.2954784586404
R2246566,1655000.0,49.2875878,-123.126725,1408.7520459694401,1781.576234191073
R2246716,1730000.0,49.282256700000005,-123.13883829999999,530.0646646098303,1188.7849607571263
R2246637,727000.0,49.2849545,-123.1234576,1645.7661667997795,1488.7666338580239
R2245906,990000.0,49.2756765,-123.1179733,2043.5921271561779,457.100104450387
R2245913,931055.0,49.276877,-123.120883,1832.5252276699864,590.5896138867284
R2246058,940000.0,49.2732654,-123.12759650000001,1345.5342561954128,188.99801681732114
R2245383,1370000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2245473,740000.0,49.2785529,-123.11504009999999,2256.3636945257917,776.9411914505861
R2245639,1488000.0,49.275028799999994,-123.13282790000001,966.0534238172934,385.0791504617155
R2245581,768000.0,49.2779939,-123.11554699999999,2219.593645603069,714.783227455984
R2245195,1320000.0,49.2877755,-123.1280716,1311.0709493447607,1802.4475219228136
R2244980,775000.0,49.2800899,-123.10843840000001,2735.2447992208563,947.8477937031629
R2245667,782000.0,49.27834379999999,-123.1350908,801.9047875851012,753.690332287707
R2245124,1620000.0,49.2895195,-123.1281758,1303.5123794147003,1996.3714739903774
R2245609,871000.0,49.2927356,-123.13809690000001,583.8451228271417,2353.985477572282
R2245157,1590000.0,49.276877,-123.120883,1832.5252276699864,590.5896138867284
R2244875,1032888.0,49.2768552,-123.1252236,1517.66218890072,588.1655644859925
R2244843,538000.0,49.2826264,-123.10623400000001,2895.1499005117325,1229.8937251368575
R2244986,1198000.0,49.27968019999999,-123.1088307,2706.787726441656,902.2912322554475
R2245146,1084000.0,49.2801011,-123.12652,1423.6225530297395,949.093176881914
R2245690,825000.0,49.274896500000004,-123.1132801,2384.032438070891,370.3680616677543
R2244859,999999.0,49.2784446,-123.13082320000001,1111.4724750595383,764.8987808948871
R2244892,587000.0,49.27858459999999,-123.1107545,2567.237085059016,780.466070623746
R2244444,555000.0,49.27834379999999,-123.1350908,801.9047875851012,753.690332287707
R2244659,725000.0,49.2790765,-123.12769440000001,1338.4326823356703,835.1628550417958
R2244377,1340800.0,49.27449179999999,-123.1278506,1327.1020813465477,325.36747485343824
R2244840,515000.0,49.291900399999996,-123.1399327,450.6779186221691,2261.1154748382487
R2244805,750000.0,49.2741295,-123.1128257,2416.9941864041957,285.08155293101163
R2244565,595000.0,49.2861945,-123.13349850000002,917.408730963514,1626.6483428975873
R2245115,1800000.0,49.27228179999999,-123.1201794,1883.5637094653912,79.62668696839052
R2244332,1490000.0,49.27517839999999,-123.12173689999999,1770.5841253339668,401.71391148698535
R2244342,820000.0,49.2732654,-123.12759650000001,1345.5342561954128,188.99801681732114
R2244392,593000.0,49.287684999999996,-123.12559740000002,1490.54708870757,1792.384381060815
R2244521,852000.0,49.2744365,-123.1278966,1323.7652846404146,319.21839541082346
R2245353,1830000.0,49.27228179999999,-123.1201794,1883.5637094653912,79.62668696839052
R2244573,675000.0,49.2793042,-123.10782320000001,2779.8708282147213,860.4819398383603
R2244369,618000.0,49.2791928,-123.1255773,1492.005123791171,848.0948250099854
R2244118,780000.0,49.2830217,-123.1080219,2765.4573172257706,1273.8490796395613
R2244067,1025000.0,49.2836004,-123.12925109999999,1225.5111294519902,1338.197583688587
R2244187,1411000.0,49.274896500000004,-123.1132801,2384.032438070891,370.3680616677543
R2244003,761000.0,49.2739005,-123.1206393,1850.2029963084822,259.6179147297001
R2244226,1873843.0,49.2856204,-123.12367240000002,1630.1847769607957,1562.8113355107832
R2244088,783000.0,49.27666439999999,-123.12264420000001,1704.7694372532703,566.9495724807858
R2243904,958000.0,49.287849200000004,-123.12351640000001,1641.500870139013,1810.6425880166853
R2244022,888000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2243983,840000.0,49.2804843,-123.1169885,2115.0285922945964,991.7030727715072
R2243934,1800000.0,49.2737016,-123.1281723,1303.7662661199743,237.5012438199984
R2244037,545000.0,49.27877669999999,-123.1117008,2498.593373685827,801.8266160321194
R2243452,710000.0,49.274080600000005,-123.1273946,1360.1798921743105,279.6441210185474
R2243528,1335000.0,49.2866266,-123.1240254,1604.5784891945693,1674.6956707004347
R2243199,1200000.0,49.2790765,-123.12769440000001,1338.4326823356703,835.1628550417958
R2243162,683000.0,49.287350700000005,-123.1392808,497.9661310759003,1755.2119170844762
R2243266,818000.0,49.2827429,-123.13320130000001,938.9673392490465,1242.847934091426
R2243533,641000.0,49.2772814,-123.12065690000001,1848.9263088715056,635.5568422218712
R2243812,965000.0,49.2785678,-123.1179095,2048.220119110193,778.5979958571994
R2243027,652000.0,49.2755494,-123.1155367,2220.3407979079857,442.9672292738337
R2242780,575000.0,49.281183399999996,-123.12537659999998,1506.5637129005136,1069.4394459885525
R2243286,811000.0,49.275772700000005,-123.12588429999998,1469.7356327310777,467.7970563937654
R2243116,670000.0,49.2889719,-123.12753149999999,1350.2492950210444,1935.4811321601153
R2242972,870000.0,49.2781262,-123.11061240000001,2577.5448853184976,729.4943162515254
R2242935,990000.0,49.2737016,-123.1281723,1303.7662661199743,237.5012438199984
R2243085,742800.0,49.2780075,-123.1315048,1062.0298525595815,716.2954784586404
R2242919,710000.0,49.27764759999999,-123.12305390000002,1675.0501848490294,676.2764243577489
R2242858,560000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2242528,913000.0,49.288139799999996,-123.1275746,1347.122861584377,1842.955833698758
R2242567,515000.0,49.274080600000005,-123.1273946,1360.1798921743105,279.6441210185474
R2242794,800000.0,49.28577749999999,-123.13453870000001,841.9536019662122,1580.280058485362
R2242647,667000.0,49.2739005,-123.1206393,1850.2029963084822,259.6179147297001
R2242799,758000.0,49.2849545,-123.1234576,1645.7661667997795,1488.7666338580239
R2242525,790000.0,49.28168059999999,-123.1241123,1598.2748449820351,1124.7255635152244
R2242836,310500.0,49.278991999999995,-123.1339261,886.3910294080003,825.7668837395604
R2242631,568000.0,49.2755494,-123.1155367,2220.3407979079857,442.9672292738337
R2242721,1175000.0,49.288933,-123.12631270000001,1438.659899924727,1931.1556495136595
R2243064,905000.0,49.285267600000005,-123.12978419999999,1186.840557188316,1523.5817653911831
R2242757,730000.0,49.2774739,-123.12240159999999,1722.3674129276637,656.9618656006322
R2242370,850000.0,49.28982970000001,-123.1420877,294.3562468372472,2030.8641402372396
R2242168,645000.0,49.2794125,-123.119698,1918.4840123873919,872.5243503940592
R2242154,680000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2242115,1185000.0,49.27634519999999,-123.1173369,2089.7559841977463,531.4561518958591
R2242821,641000.0,49.28032140000001,-123.1192304,1952.4032762971403,973.5894192227543
R2242406,900000.0,49.2915866,-123.1327885,968.91146273572,2226.2225068578987
R2242188,1429000.0,49.2823018,-123.12492809999999,1539.0974807863417,1193.799851948144
R2242151,1065000.0,49.27634519999999,-123.1173369,2089.7559841977463,531.4561518958591
