,PicCount,List Price,Sold Price,Tot BR,Tot Baths,TotFlArea,Age,TotalPrkng,# Rms,Fireplaces,Gross Taxes,Taxes/TotFlArea,Strata Maint Fee,View_Score,Baths,GST Incl,Title to Land 0,Title to Land 1,Title to Land 2,Title to Land 3,Title to Land 4,Title to Land 5,Title to Land 6,District 21,District 16,District 11,District 10,District 15,District 18,District 26,District 20,District 13,District 22,District 17,District 14,District 27,District 8,District 7,District 9,District 6,District 3,District 31,District 12,District 25,District 4,District 32,District 5,District 23,District 19,District 2,DOM,Address_IsPH
R2239431,0.4253467916852937,-0.36534839857336604,-0.3879247988414007,-0.6576829802210812,-0.8076088499514855,-0.8276644659762643,0.09981648724060486,-0.1270117087732673,-1.1115871990321609,1.5271178725774979,-0.03451614697438854,0.007327855035959369,-0.47769172869644455,1.1118977525351714,-0.818122021519067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37,0
R2239538,0.2548775529854951,0.2811586861100355,0.17489871576735752,0.8694335713973095,0.9478831840426758,-0.21927150468027706,0.17731998235169494,-0.1270117087732673,0.789363730636503,-0.6262828060694792,-0.03157503540331846,-0.017980281686750848,0.34108537664687855,1.7464490093495015,1.0763591766107998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28,0
R2239331,-1.9612225501118867,2.4130100047793164,2.2602319942536537,0.8694335713973095,2.703375218036837,1.8568265101376684,0.0223129921295148,-0.1270117087732673,1.4230140405260576,1.5271178725774979,0.09010841969975582,-0.007018469575800941,-2.348958409169739,-0.9503938321114009,2.023599775675733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,0
R2239473,-1.6202840727122896,0.6750877341250113,0.622271253020473,0.8694335713973095,0.9478831840426758,0.33068823434434425,-1.2952464247590163,-0.1270117087732673,-1.1115871990321609,-0.6262828060694792,-0.1506850178817064,-0.10948393153328188,-2.348958409169739,-0.7917560179078185,0.12911857754586636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,0
R2239144,0.5958160303850923,1.9495640659381686,1.9595784073900009,0.8694335713973095,0.9478831840426758,0.719097300030483,0.09981648724060486,-0.1270117087732673,1.4230140405260576,-0.6262828060694792,0.11087822154545598,0.03783297601284124,0.5941433087340723,1.1118977525351714,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,0
R2238938,0.7662852690848909,0.1687730459410571,0.2735130922586357,0.8694335713973095,0.9478831840426758,0.11070433873449573,0.4873339627960552,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,-0.01006995566485077,-0.013717567190097747,0.29413797748138093,0.47734649572084153,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
R2239228,0.08440831428569649,-0.8267088306897289,-0.7174411300439643,-2.184799531839472,-0.8076088499514855,-1.1782637996044605,-0.2101974932037554,-0.1270117087732673,-1.7452375089217154,1.5271178725774979,-0.0777119245494981,-0.020216432150251488,-1.0736042870384714,-0.15720476109348847,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0
R2239027,0.7662852690848909,0.48970935858855213,0.49238890349537495,-0.6576829802210812,-0.8076088499514855,-0.047409086235082894,-0.9852324443146561,-0.1270117087732673,0.789363730636503,-0.6262828060694792,0.017318066665749993,0.011514234681163176,-0.44629301885661904,0.47734649572084153,-0.818122021519067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0
R2239009,0.7662852690848909,-0.8751389312986289,-0.8785914526028822,-0.6576829802210812,-0.8076088499514855,-1.0510856099550168,1.494879399240226,-0.1270117087732673,-1.1115871990321609,-0.6262828060694792,-0.08984329033016926,-0.040477535760121516,-0.8844888331471608,-0.15720476109348847,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
R2239551,-1.9612225501118867,-0.5043821802257105,-0.4552712022988589,-0.6576829802210812,-0.8076088499514855,-0.8207899692384566,-0.5977149687592057,-0.1270117087732673,-1.1115871990321609,-0.6262828060694792,-0.05013972302070898,-0.008733845116159924,-1.0984942432070857,-0.7917560179078185,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23,0
R2239227,0.2548775529854951,0.09578031057357629,0.09071571144553471,0.8694335713973095,0.9478831840426758,0.35131172455776755,-0.5977149687592057,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.034955730920064626,-0.036689304775622184,0.8181529142515997,-0.7917560179078185,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
R2238745,0.7662852690848909,0.0030911228053466817,0.16768302968262985,0.8694335713973095,0.9478831840426758,0.1588258158991501,0.33232697257387506,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,-0.016135638555186353,-0.01934035867745297,0.35940631290658465,0.47734649572084153,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,0
R2238777,-0.7679378792132966,-0.838063256191337,-0.85453916565379,-0.6576829802210812,-0.8076088499514855,-1.0682718517995362,1.494879399240226,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.09425423823678146,-0.044844193843378115,-0.8945532948424599,-0.15720476109348847,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,0
R2238757,0.7662852690848909,-0.7384223793404902,-0.7703561613319672,-2.184799531839472,-0.8076088499514855,-1.2332597735069226,0.254823477462785,-0.1270117087732673,0.15571342074694838,1.5271178725774979,-0.07918176088504021,-0.018938624070893997,-1.015447367661443,-0.7917560179078185,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0
R2238601,-2.4726302662112825,0.21164179528386332,0.2037614601062682,-0.6576829802210812,-0.8076088499514855,-0.3052027139028741,-0.13269399809266533,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,-0.03396504827980937,-0.01672437169722608,-0.5788184755510076,-0.47448038950065347,-0.818122021519067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,0
R2238835,0.7662852690848909,2.5335059488780147,2.7845718497438643,2.3965501230157003,0.9478831840426758,1.6746523465857626,0.09981648724060486,2.1666108729996862,2.056664350415612,1.5271178725774979,0.13226171423511965,0.015824099456374988,1.4280472397391923,1.1118977525351714,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0
R2238557,-2.4726302662112825,-0.8542838640507772,-0.7895979908912409,-0.6576829802210812,-0.8076088499514855,-0.9720288974702275,1.494879399240226,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.07403481563566756,-0.026313241633749297,-0.3417310964533607,-0.15720476109348847,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0
R2238394,0.5958160303850923,-0.7801325138361935,-0.671741784840689,-2.184799531839472,-0.8076088499514855,-1.2573205120892497,-0.2877009883148455,-2.420634290546221,-1.7452375089217154,-0.6262828060694792,-0.06851015914001023,-0.003799145580654418,-1.1562292989202392,0.16007086731367653,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0
R2238452,0.7662852690848909,-0.5975348139327812,-0.553885578790137,-0.6576829802210812,-0.8076088499514855,-0.9617171523635158,-1.2177429296479263,-2.420634290546221,-0.47793688914260624,-0.6262828060694792,-0.1506850178817064,-0.10948393153328188,-1.444964843723703,-0.15720476109348847,-0.818122021519067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0
R2238546,0.7662852690848909,1.9539668023571595,2.0197091247627315,2.3965501230157003,0.9478831840426758,2.5855231643452914,1.1073619236847756,2.1666108729996862,0.15571342074694838,-0.6262828060694792,0.12899972796720582,-0.006580811553157523,2.437145123727754,1.7464490093495015,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0
R2238403,0.7662852690848909,1.9539668023571595,2.019468601893241,0.8694335713973095,0.9478831840426758,2.4308469877446166,0.7198444481293254,-0.1270117087732673,1.4230140405260576,1.5271178725774979,0.03271573541429254,-0.04000975289099992,2.313237739023951,1.1118977525351714,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0
R2237900,0.7662852690848909,-0.36303116887916026,-0.36146728319739924,-0.6576829802210812,-0.8076088499514855,-0.8895349366165343,-0.5977149687592057,-0.1270117087732673,-1.7452375089217154,-0.6262828060694792,-0.058839312335136444,-0.014134657338193716,-0.45659854550270373,1.7464490093495015,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15,0
R2238196,0.2548775529854951,1.5718556257826328,1.5146110988317947,0.8694335713973095,0.9478831840426758,0.8359637445732151,-0.7527219589813858,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,0.054448880800516915,0.002334646909805858,0.09405406832932506,1.587811195145919,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13,0
R2237974,-0.2565301631139007,1.4884353567912263,1.4184019510354258,0.8694335713973095,0.9478831840426758,1.007826163018409,0.254823477462785,2.1666108729996862,-0.47793688914260624,1.5271178725774979,0.09157897548529086,0.016609589090738657,0.8954744972160843,1.7464490093495015,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
R2238176,0.7662852690848909,0.2134955790392279,0.2759183209535449,-0.6576829802210812,-0.8076088499514855,-0.2708302302138353,-0.4427079785370256,-0.1270117087732673,0.789363730636503,-0.6262828060694792,-0.0016135404480313574,0.007374145803797302,-0.08897449555464906,0.16007086731367653,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0
R2238360,0.7662852690848909,0.3293570637495149,0.3601013252753677,0.8694335713973095,0.9478831840426758,0.2653805153351705,-0.36520448342593553,-0.1270117087732673,1.4230140405260576,-0.6262828060694792,-0.009885776466662433,-0.018435151536032375,0.21591240095145053,-0.15720476109348847,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0
R2237518,0.7662852690848909,2.621560677257833,2.4959444063547576,0.8694335713973095,0.9478831840426758,1.0250124048629286,-1.140239434536836,2.1666108729996862,0.789363730636503,-0.6262828060694792,0.09654030263648931,0.018613281574774904,0.9673118525501957,1.7464490093495015,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13,0
R2237928,0.08440831428569649,-0.24740140713829384,-0.2654986582705212,-0.6576829802210812,-0.8076088499514855,-0.5595590932017614,-0.5977149687592057,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,-0.05032390221889732,-0.020658768788843183,-0.9333044856812467,0.47734649572084153,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
R2237968,0.7662852690848909,0.5615434791089301,0.9108962911808849,0.8694335713973095,0.9478831840426758,0.6812875679725403,-0.5977149687592057,-0.1270117087732673,1.4230140405260576,-0.6262828060694792,0.005922698227839272,-0.020321036018029266,-0.13116086194213075,1.7464490093495015,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0
R2237829,-2.4726302662112825,1.6993032589639485,2.476702576795484,0.8694335713973095,0.9478831840426758,1.165939587987988,0.33232697257387506,2.1666108729996862,0.15571342074694838,-0.6262828060694792,0.12999544675741154,0.030776250898967662,1.1325618763137315,0.7946221241280065,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0
R2237509,0.7662852690848909,0.09809754026778203,0.3360490383262755,0.8694335713973095,0.9478831840426758,0.6950365614481558,-0.4427079785370256,-0.1270117087732673,1.4230140405260576,-0.6262828060694792,-0.01742201514253306,-0.033910802046208194,0.5266451225141013,0.7946221241280065,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0
R2237960,-1.7907533114120882,-0.13131051668828045,-0.024735265910107992,0.8694335713973095,-0.8076088499514855,0.17601205774366951,-0.5977149687592057,-0.1270117087732673,0.789363730636503,-0.6262828060694792,-0.02183296304914526,-0.023656372499613672,-0.4378557455791225,-0.15720476109348847,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0
R2237110,-2.1316917888116853,0.999499891313815,0.9157091537993982,0.8694335713973095,0.9478831840426758,1.1178181108233334,-0.5202114736481156,-0.1270117087732673,0.15571342074694838,1.5271178725774979,0.03257544266567253,-0.01678033796130895,0.5024783611978441,-0.15720476109348847,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24,0
R2237747,0.7662852690848909,-0.6181581582112123,-0.6645260987559614,-0.6576829802210812,-0.8076088499514855,-0.6248668122109352,1.9599003699067663,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.07274843904832087,-0.03843201787220944,-0.40458878237070844,0.16007086731367653,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17,0
R2236999,0.7662852690848909,-0.36326289184858085,-0.46970257446831426,-0.6576829802210812,-0.8076088499514855,-0.6454903024243586,-0.4427079785370256,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,-0.048485707486978516,-0.015419561330276313,-0.6506558308851194,-0.7917560179078185,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15,0
R2236913,0.7662852690848909,0.3275032799941503,0.2963627648602733,0.8694335713973095,0.9478831840426758,0.925332202164716,0.7198444481293254,2.1666108729996862,0.15571342074694838,1.5271178725774979,-0.001981179394415127,-0.03037140717255906,0.7426995846557041,1.7464490093495015,1.0763591766107998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15,0
R2237119,0.2548775529854951,-0.5949858612691549,-0.6019901526883215,-0.6576829802210812,-0.8076088499514855,-0.6386158056865507,0.5648374579071452,-0.1270117087732673,0.789363730636503,-0.6262828060694792,-0.07127788326278582,-0.03663026708398361,-0.571345462076654,-1.4263072747221484,-0.818122021519067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0
R2237209,0.7662852690848909,0.3275032799941503,0.5885980512917439,0.8694335713973095,0.9478831840426758,0.2550687702284588,0.4098304676849651,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,0.007417715313133718,-0.006900332437132681,0.30631175749605416,1.7464490093495015,1.0763591766107998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,0
R2237504,-1.1088763566128939,-0.45595207961681045,-0.4831718551598059,-0.6576829802210812,-0.8076088499514855,-0.7623567469670905,0.254823477462785,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.04903752563155063,-0.010554279432309629,-0.37819217025968427,-0.31584257529707094,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,0
R2237013,0.7662852690848909,0.2134955790392279,0.19149479376223116,0.8694335713973095,0.9478831840426758,0.24475702512174716,-0.4427079785370256,-0.1270117087732673,0.789363730636503,-0.6262828060694792,-0.003451735179950157,-0.013629047869664585,0.05204850065493242,-0.7917560179078185,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
R2237369,0.7662852690848909,1.2543951576764465,1.269277771951054,0.8694335713973095,0.9478831840426758,1.4924781830338567,0.8748514383515055,-0.1270117087732673,2.056664350415612,-0.6262828060694792,0.06382403365829926,-0.010450333648811708,0.950738637183685,1.7464490093495015,1.0763591766107998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
R2237163,0.7662852690848909,-0.7685463653651649,-0.6945914574423266,-2.184799531839472,-0.8076088499514855,-1.2607577604581537,-0.830225454092476,-2.420634290546221,-1.7452375089217154,-0.6262828060694792,-0.06613093801341317,-0.0004959612526898801,-0.932159427165015,0.47734649572084153,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
R2237389,0.7662852690848909,0.7214323280091262,0.5765719078171978,0.8694335713973095,0.9478831840426758,0.8806479733689655,1.1073619236847756,-0.1270117087732673,0.789363730636503,1.5271178725774979,-0.004738111767296865,-0.030894773640613358,1.1053818031126534,-0.47448038950065347,0.12911857754586636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
R2237002,0.7662852690848909,1.7201583262118003,1.8032385422209014,0.8694335713973095,0.9478831840426758,0.8462754896799267,-0.13269399809266533,2.1666108729996862,2.056664350415612,-0.6262828060694792,0.04672918237645085,-0.002177922308011658,0.26665657309182145,-0.47448038950065347,1.0763591766107998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
R2237107,0.7662852690848909,-0.36326289184858085,-0.10891827023193079,-0.6576829802210812,-0.8076088499514855,-0.5389356029883382,-0.2877009883148455,-0.1270117087732673,0.15571342074694838,1.5271178725774979,-0.035803243011728166,-0.008735733541366253,-0.3149126206784617,-0.7917560179078185,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
R2237345,-1.1088763566128939,-0.553044003804031,-0.5899640092137753,-0.6576829802210812,-0.8076088499514855,-0.9101584268299575,0.09981648724060486,-0.1270117087732673,-1.1115871990321609,1.5271178725774979,-0.059883234274868025,-0.014188176600788222,-0.7166473611626799,-0.31584257529707094,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0
R2236928,0.4253467916852937,-0.36534839857336604,-0.20512741802829973,-0.6576829802210812,-0.8076088499514855,-0.6936117795890129,-0.2877009883148455,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,-0.0499418742726551,-0.014638679190906582,-0.7302072646443705,-0.15720476109348847,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
