,PicCount,List Price,Sold Price,Tot BR,Tot Baths,TotFlArea,Age,TotalPrkng,# Rms,Fireplaces,Gross Taxes,Sold Price Per SQFT,SP/LP Ratio,SP/OLP Ratio,Strata Maint Fee,View_Score,Baths,GST Incl 0,GST Incl 1
R2075251,-0.08606092441410211,-0.3632628918485809,-0.3879247988414007,-0.6576829802210812,-0.8076088499514855,0.014461384405187001,-0.7527219589813858,-0.1270117087732673,-1.1115871990321609,-0.6262828060694792,-0.02045737466267609,-0.7943370882056525,-0.22067215868884,-0.1605478329630743,-0.1085007565682835,-1.4263072747221484,-0.818122021519067,1.0,0.0
R2074575,-0.08606092441410211,-0.2981487374413996,-0.05359801024901867,0.8694335713973095,0.9478831840426758,0.3444372278199598,-0.4427079785370256,-0.1270117087732673,0.789363730636503,-0.6262828060694792,-0.02478126912014458,-0.5286521137813447,2.2546179165862457,2.1219448166525594,0.4752380217590703,-1.4263072747221484,1.0763591766107998,1.0,0.0
R2075308,-0.08606092441410211,-0.3908379252096292,-0.2640555210535757,-0.6576829802210812,0.9478831840426758,0.07976910341436078,-0.5202114736481156,-0.1270117087732673,-0.4779368891426062,1.527117872577498,-0.022491979242662927,-0.6147556992678043,1.2645018864762136,1.2089477568063078,0.14847448096917626,-0.15720476109348847,0.12911857754586634,1.0,0.0
R2074616,0.7662852690848909,-0.7592774465883418,-0.6861731570101444,-0.6576829802210812,-0.8076088499514855,-0.9754661458391314,-0.3652044834259355,-0.1270117087732673,-1.1115871990321609,-0.6262828060694792,-0.060390446519878876,0.18771266725104999,1.2645018864762136,1.2089477568063078,-0.7895092425376307,-0.7917560179078185,-0.818122021519067,1.0,0.0
R2074753,0.7662852690848909,0.09809754026778204,0.1149411748606604,0.8694335713973095,0.9478831840426758,0.28944125391749764,-0.6752184638702958,-0.1270117087732673,0.789363730636503,-0.6262828060694792,-0.01893142122768596,-0.12639491762504892,-0.05565282033716739,-0.008381656322031817,-0.0339514205378337,-0.15720476109348847,1.0763591766107998,1.0,0.0
R2074370,-0.2565301631139007,0.0030911228053466817,0.018558850598258018,0.8694335713973095,0.9478831840426758,0.35131172455776755,-0.7527219589813858,-0.1270117087732673,-2.37888781881127,-0.6262828060694792,0.01537986838481486,-0.3975785863700265,-0.05565282033716739,-0.008381656322031817,0.7110598098650928,0.6359843099244239,1.0763591766107998,1.0,0.0
R2074540,0.7662852690848909,-0.3653483985733661,-0.1931012745537536,0.8694335713973095,0.9478831840426758,0.4406801821492685,-0.5977149687592057,-0.1270117087732673,0.789363730636503,-0.6262828060694792,-0.0021430556428228493,-0.9072521366975492,1.7595599015312315,1.6654462867294355,0.13925374660162684,1.1118977525351714,1.0763591766107998,1.0,0.0
R2074931,0.5958160303850923,0.07260801363151889,0.06666342449644247,-0.6576829802210812,-0.8076088499514855,-0.2914537204272586,-0.05519050298157526,-0.1270117087732673,-0.4779368891426062,1.527117872577498,0.009301954844599577,0.7554848250132471,-0.22067215868884,-0.1605478329630743,-0.16129398079033194,-0.15720476109348847,-0.818122021519067,1.0,0.0
R2074487,0.7662852690848909,-0.8519666343565715,-0.6116110674679585,-0.6576829802210812,-0.8076088499514855,-0.6145550671042236,-0.05519050298157526,-0.1270117087732673,0.15571342074694838,1.527117872577498,-0.05021670416995176,-0.3688915997203298,3.7397919617512994,3.4914404064219418,-0.3584248442952641,-0.7917560179078185,-0.818122021519067,1.0,0.0
R2074904,0.4253467916852937,1.9263917689961112,2.02451958215255,0.8694335713973095,0.9478831840426758,1.9461949677291688,-0.9077289492035658,2.1666108729996862,0.789363730636503,-0.6262828060694792,0.139528878613637,0.8203608928896784,-0.05565282033716739,-0.008381656322031817,0.46023172857266603,-1.267669460518566,1.0763591766107998,1.0,0.0
R2074731,0.7662852690848909,-0.59707136799394,-0.38551957014649146,-0.6576829802210812,-0.8076088499514855,-0.7726684920738023,-0.9077289492035658,2.1666108729996862,-1.1115871990321609,-0.6262828060694792,-0.032667160492575884,0.6291001067125781,2.5846565932895906,2.4262771699346444,-0.98953288545199,1.4291733809423366,-0.818122021519067,1.0,0.0
R2074344,-0.08606092441410211,1.0226721882558725,1.0696437902735885,-0.6576829802210812,0.9478831840426758,0.3169392408687287,-0.4427079785370256,-0.1270117087732673,-0.4779368891426062,1.527117872577498,0.07543307874410816,1.7030078952006271,-0.05565282033716739,-0.008381656322031817,0.5385175713402928,-0.15720476109348847,0.12911857754586634,1.0,0.0
R2074694,0.5958160303850923,-0.18043346897574794,-0.19791173194357206,-0.6576829802210812,-0.8076088499514855,0.09008084852107244,0.9523549334625956,-0.1270117087732673,-0.4779368891426062,-0.6262828060694792,-0.020203408815174184,-0.4888398618781994,-0.22067215868884,-0.1605478329630743,-0.3879553007665015,0.7946221241280065,-0.818122021519067,1.0,0.0
R2075263,-0.4269994018136993,-1.0373450098930308,-0.9868267438737972,-0.6576829802210812,-0.8076088499514855,-0.8723486947720148,0.254823477462785,-0.1270117087732673,-1.1115871990321609,-0.6262828060694792,-0.07206568100503674,-1.0115142011034302,1.4295212248278863,1.3611139334473503,0.06530707294814123,1.1118977525351714,-0.818122021519067,1.0,0.0
R2074756,0.7662852690848909,-0.027032863219327945,0.15806211490299296,0.8694335713973095,0.9478831840426758,0.6641013261280209,0.09981648724060486,-0.1270117087732673,1.4230140405260576,1.527117872577498,0.005994643227131593,-0.5171005931542012,1.4295212248278863,1.3611139334473503,0.5402050259957919,-0.15720476109348847,1.0763591766107998,1.0,0.0
R2074594,0.2548775529854951,-0.5599956928866482,-0.5779378657392292,-0.6576829802210812,-0.8076088499514855,-0.3052027139028741,0.17731998235169494,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,-0.03114048760759285,-0.7915664282766329,-0.05565282033716739,-0.008381656322031817,-0.19359668419560366,-0.3158425752970709,-0.818122021519067,1.0,0.0
R2074543,0.7662852690848909,-0.8844078500754519,-0.9266960265010666,-0.6576829802210812,-0.8076088499514855,-0.9823406425769392,0.254823477462785,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,-0.06974689367784523,-0.6020959146690524,-0.22067215868884,-0.1605478329630743,-0.6273327968966116,-0.15720476109348847,-0.818122021519067,0.0,0.0
